clFile,indexNum,actorID,tag,actorMappingTag,name,tlkStringID
gen00fl_isabela6098199,Awakened,Awakened,c_actor1_player,c_actor1_player,c_actor1_player,6098199
gen00fl_isabela6098199,8,10,c_actor1_player,PLAYER,PLAYER,6098199
qun160_vashothlead6053924,1,2,speaker,gen00fl_varric,gen00fl_varric,6053924
dae000_gen_turn_in_46178439,1,2,speaker,lgt000cr_gen_turn_in_4,lgt000cr_gen_turn_in_4,6178439
zz_followers_banter6158322,1,2,speaker,gen00fl_fenris,gen00fl_fenris,6158322
gen00fl_isabela6135622,Awakened,Awakened,b_actor2_isabela,b_actor2_isabela,b_actor2_isabela,6135622
gen00fl_isabela6135622,2,4,b_actor2_isabela,gen00fl_isabela,gen00fl_isabela,6135622
zz_dae_debug6047629,Awakened,Awakened,speaker,speaker,speaker,6047629
zz_dae_debug6047629,2,4,speaker,PLAYER,PLAYER,6047629
ser270_cut_aftermath6162307,Awakened,Awakened,Unknown,Unknown,Unknown,6162278
ser270_cut_aftermath6162307,Awakened,Awakened,Unknown,Unknown,Unknown,6162278
ser270_cut_aftermath6162307,3,7,,PLAYER,PLAYER,6162307
ser270_cut_aftermath6162307,4,8,,ser211cr_mother,ser211cr_mother,6162365
ser270_cut_aftermath6162307,4,8,,ser211cr_mother,ser211cr_mother,6162315
ser270_cut_aftermath6162307,9,16,,ser211cr_mother,ser211cr_mother,6162312
ser270_cut_aftermath6162307,9,16,,ser211cr_mother,ser211cr_mother,6162315
docks_male_overseer_mob6176556,1,2,speaker,dae010cr_overseer,dae010cr_overseer,6176556
qun131_taskmaster6039756,Awakened,Awakened,Unknown,Unknown,Unknown,6039688
qun131_taskmaster6039756,Awakened,Awakened,Unknown,Unknown,Unknown,6039688
qun131_taskmaster6039756,Awakened,Awakened,Unknown,Unknown,Unknown,6039688
qun131_taskmaster6039756,16,16,,qun111cr_ketojan,qun111cr_ketojan,6039762
qun131_taskmaster6039756,17,17,,qun131cr_taskmaster,qun131cr_taskmaster,6039756
mag291_demon_marethari6028924,Awakened,Awakened,b_actor2_wyrme,b_actor2_wyrme,b_actor2_wyrme,6028924
mag291_demon_marethari6028924,13,15,b_actor2_wyrme,mag291cr_wryme,mag291cr_wryme,6028924
gen00fl_varric6088831,Awakened,Awakened,varric,varric,varric,6088831
gen00fl_varric6088831,2,4,varric,gen00fl_varric,gen00fl_varric,6088831
follower_barks6153695,1,2,speaker,gen00fl_fenris,gen00fl_fenris,6153695
follower_barks6153504,1,2,speaker,gen00fl_bethany,gen00fl_bethany,6153504
qun111_ketojan6019022,Awakened,Awakened,pc2_cu,pc2_cu,pc2_cu,6019022
qun111_ketojan6019022,5,7,pc2,PLAYER,PLAYER,6019022
gen00fl_fenris6113906,Awakened,Awakened,Unknown,Unknown,Unknown,6113906
gen00fl_fenris6113906,3,5,player,PLAYER,PLAYER,6113906
gen00fl_anders6104017,Awakened,Awakened,anders,anders,anders,6104017
gen00fl_anders6104017,5,7,anders,gen00fl_anders,gen00fl_anders,6104017
mag131_keran6086172,Awakened,Awakened,cam_followers,cam_followers,cam_followers,6086172
mag131_keran6086172,Awakened,Awakened,gen00fl_aveline,gen00fl_aveline,gen00fl_aveline,4288881123
mag131_keran6086172,Hench,Hench,gen00fl_aveline,gen00fl_aveline,gen00fl_aveline,6086172
ave121_jeven6105700,Awakened,Awakened,pc_2,pc_2,pc_2,6105700
ave121_jeven6105700,4,6,pc_2,PLAYER,PLAYER,6105700
gen00fl_fenris6107185,Awakened,Awakened,cam2_1_1b,cam2_1_1b,cam2_1_1b,6107185
gen00fl_fenris6107185,2,4,fenris2,gen00fl_fenris,gen00fl_fenris,6107185
gen00fl_fenris6107214,Awakened,Awakened,cam2_1_1b,cam2_1_1b,cam2_1_1b,6107214
gen00fl_fenris6107214,2,4,fenris2,gen00fl_fenris,gen00fl_fenris,6107214
mag360_thrask6053519,Awakened,Awakened,cam_playerb_ots,cam_playerb_ots,cam_playerb_ots,6053519
mag360_thrask6053519,Awakened,Awakened,gen00fl_aveline,gen00fl_aveline,gen00fl_aveline,4288913776
mag360_thrask6053519,Hench,Hench,gen00fl_aveline,gen00fl_aveline,gen00fl_aveline,6053519
dae000_arishok6067643,Awakened,Awakened,Unknown,Unknown,Unknown,6067643
dae000_arishok6067643,3,4,arishok_sitting,dae000cr_arishok,dae000cr_arishok,6067646
lgt260_way_blood_mage6148387,Awakened,Awakened,actor3,actor3,actor3,6148387
lgt260_way_blood_mage6148387,Awakened,Awakened,actor1,actor1,actor1,4288818908
lgt260_way_blood_mage6148387,6,9,actor3,lgt260cr_way_bloodmage_lead,lgt260cr_way_bloodmage_lead,6148387
zz_dae_debug6029422,Awakened,Awakened,speaker,speaker,speaker,6029422
zz_dae_debug6029422,2,4,speaker,PLAYER,PLAYER,6029422
gen00fl_merrill6141247,Awakened,Awakened,cam2_1_2,cam2_1_2,cam2_1_2,6141247
gen00fl_merrill6141247,4,6,actor2,gen00fl_merrill,gen00fl_merrill,6141247
follower_banter6160671,1,2,speaker,gen00fl_aveline,gen00fl_aveline,6160671
gen00fl_anders6103677,1,2,speaker,gen00fl_anders,gen00fl_anders,6103677
gen00fl_fenris6115309,Awakened,Awakened,Unknown,Unknown,Unknown,6115296
gen00fl_fenris6115309,3,5,player2,PLAYER,PLAYER,6115309
lowtown_male_beggar_sta6151057,1,2,speaker,dae010_wandering_priest_f,dae010_wandering_priest_f,6151057
qun221_petrice6076139,Awakened,Awakened,Unknown,Unknown,Unknown,6075973
qun221_petrice6076139,Awakened,Awakened,Unknown,Unknown,Unknown,6075973
qun221_petrice6076139,6,7,pc2,PLAYER,PLAYER,6076144
qun221_petrice6076139,6,7,pc2,PLAYER,PLAYER,6076147
qun221_petrice6076139,8,11,pc2,PLAYER,PLAYER,6076144
qun221_petrice6076139,8,11,pc2,PLAYER,PLAYER,6076150
qun221_petrice6076139,9,12,pc2,PLAYER,PLAYER,6076144
qun221_petrice6076139,9,12,pc2,PLAYER,PLAYER,6076153
pro000_merchant6051563,Awakened,Awakened,cam_mer_m,cam_mer_m,cam_mer_m,6051563
pro000_merchant6051563,6,8,merchant,pro000cr_merchant,pro000cr_merchant,6051563
gen00fl_anders6125496,Awakened,Awakened,anders,anders,anders,6125496
gen00fl_anders6125496,Awakened,Awakened,anders,anders,anders,4288841799
gen00fl_anders6125496,6,9,anders,gen00fl_anders,gen00fl_anders,6125496
zz_prmpt_debug6198272,Awakened,Awakened,speaker,speaker,speaker,6198272
zz_prmpt_debug6198272,2,4,speaker,PLAYER,PLAYER,6198272
dae000_arishok6067752,Awakened,Awakened,pc_2,pc_2,pc_2,6067752
dae000_arishok6067752,10,12,pc_2,PLAYER,PLAYER,6067752
pro000_cut_act_of_mercy6001043,Awakened,Awakened,Unknown,Unknown,Unknown,6001043
pro000_cut_act_of_mercy6001043,5,4,,dae000cr_flemeth,dae000cr_flemeth,6001046
pro000_cut_act_of_mercy6001043,9,12,,dae000cr_cassandra,dae000cr_cassandra,6208370
gen00fl_aveline6053270,Awakened,Awakened,pc,pc,pc,6053270
gen00fl_aveline6053270,3,5,pc,PLAYER,PLAYER,6053270
dae200_bran6094793,Awakened,Awakened,Unknown,Unknown,Unknown,6094793
dae200_bran6094793,Hench,Hench,gen00fl_aveline,gen00fl_aveline,gen00fl_aveline,6094793
gen00fl_aveline6137555,Awakened,Awakened,Unknown,Unknown,Unknown,6137555
gen00fl_aveline6137555,6,8,actor1,PLAYER,PLAYER,6137555
mcr310_party_banter6182943,1,2,speaker,gen00fl_sebastian,gen00fl_sebastian,6182943
gen00fl_anders6119265,Awakened,Awakened,Unknown,Unknown,Unknown,6119265
gen00fl_anders6119265,6,8,player,PLAYER,PLAYER,6119265
follower_barks6153887,1,2,speaker,gen00fl_fenris,gen00fl_fenris,6153887
mag110_arianni6016895,Awakened,Awakened,arianni,arianni,arianni,6016895
mag110_arianni6016895,5,7,arianni,mag110cr_arianni,mag110cr_arianni,6016895
gen00fl_aveline6128830,Awakened,Awakened,aveline_4,aveline_4,aveline_4,6128830
gen00fl_aveline6128830,Awakened,Awakened,pc_2,pc_2,pc_2,4288838465
gen00fl_aveline6128830,7,10,aveline_4,gen00fl_aveline,gen00fl_aveline,6128830
gen00fl_isabela6088241,Awakened,Awakened,d_cam1_2_2_alt,d_cam1_2_2_alt,d_cam1_2_2_alt,6088241
gen00fl_isabela6088241,7,9,d_actor2_isabela,gen00fl_isabela,gen00fl_isabela,6088241
mag211_marethari6025356,Awakened,Awakened,b_actor2_marethari,b_actor2_marethari,b_actor2_marethari,6025356
mag211_marethari6025356,2,4,b_actor2_marethari,dae000cr_marethari,dae000cr_marethari,6025356
one140cr_charade6166014,Awakened,Awakened,gen00fl_fenris,gen00fl_fenris,gen00fl_fenris,6166014
one140cr_charade6166014,Hench,Hench,gen00fl_fenris,gen00fl_fenris,gen00fl_fenris,6166014
gen00fl_fenris6126784,Awakened,Awakened,Unknown,Unknown,Unknown,6126761
gen00fl_fenris6126784,3,5,fenris,gen00fl_fenris,gen00fl_fenris,6126784
mag210_arianni6030472,Awakened,Awakened,d_actor2_marethari,d_actor2_marethari,d_actor2_marethari,6030472
mag210_arianni6030472,2,4,d_actor2_marethari,dae000cr_marethari,dae000cr_marethari,6030472
gen00fl_carver6102660,Awakened,Awakened,cam_player_carver_ots2,cam_player_carver_ots2,cam_player_carver_ots2,6102660
gen00fl_carver6102660,6,8,player2,PLAYER,PLAYER,6102660
ave100_donnic6105934,Awakened,Awakened,Unknown,Unknown,Unknown,6105934
ave100_donnic6105934,6,4,donnic,ave100cr_donnic,ave100cr_donnic,6105934
ave100_donnic6105934,10,8,aveline_2,gen00fl_aveline,gen00fl_aveline,6206651
gen00fl_anders6125616,Awakened,Awakened,Unknown,Unknown,Unknown,6125616
gen00fl_anders6125616,6,8,player,PLAYER,PLAYER,6125616
dae000cr_grand_cleric6173653,Awakened,Awakened,grandcleric,grandcleric,grandcleric,6173653
dae000cr_grand_cleric6173653,Awakened,Awakened,grandcleric,grandcleric,grandcleric,4288793642
dae000cr_grand_cleric6173653,Awakened,Awakened,player,player,player,4288793642
dae000cr_grand_cleric6173653,4,8,grandcleric,dae000cr_grand_cleric,dae000cr_grand_cleric,6173653
follower_banter6136680,1,2,speaker,gen00fl_merrill,gen00fl_merrill,6136680
dae000_fenarel6133451,1,2,speaker,dae000cr_fenarel,dae000cr_fenarel,6133451
docks_male_sailor_mob6176656,1,2,speaker,gen00fl_isabela,gen00fl_isabela,6176656
follower_banter6163509,1,2,speaker,gen00fl_fenris,gen00fl_fenris,6163509
gen00fl_anders6125915,Awakened,Awakened,romance_option,romance_option,romance_option,6125915
gen00fl_anders6125915,7,9,romance_option,gen00fl_merrill,gen00fl_merrill,6125915
zz_mcr_debug6098522,Awakened,Awakened,speaker,speaker,speaker,6098522
zz_mcr_debug6098522,2,4,speaker,PLAYER,PLAYER,6098522
vrc321_varric6086796,Awakened,Awakened,Unknown,Unknown,Unknown,6086796
vrc321_varric6086796,6,7,,gen00fl_varric,gen00fl_varric,6086796
dae000_orsino6081375,Awakened,Awakened,cam_pc_cu,cam_pc_cu,cam_pc_cu,6081375
dae000_orsino6081375,3,5,player,PLAYER,PLAYER,6081375
lgt110_gxa_vgk_silver_order6117009,Awakened,Awakened,actor2,actor2,actor2,6117009
lgt110_gxa_vgk_silver_order6117009,5,7,actor2,lgt110cr_gxa_vgk_silver_order,lgt110cr_gxa_vgk_silver_order,6117009
qun131_warrens_thug6019130,Awakened,Awakened,Unknown,Unknown,Unknown,6019130
qun131_warrens_thug6019130,Awakened,Awakened,Unknown,Unknown,Unknown,6019130
qun131_warrens_thug6019130,8,9,,qun131cr_warrens_thug,qun131cr_warrens_thug,6019130
qun131_warrens_thug6019130,8,9,,qun131cr_warrens_thug,qun131cr_warrens_thug,6019149
follower_banter6148702,1,2,speaker,gen00fl_fenris,gen00fl_fenris,6148702
gen00fl_varric6033668,Awakened,Awakened,Unknown,Unknown,Unknown,6033668
gen00fl_varric6033668,4,6,player,PLAYER,PLAYER,6033668
follower_banter6160863,1,2,speaker,gen00fl_aveline,gen00fl_aveline,6160863
qun221_petrice6077344,Awakened,Awakened,pc,pc,pc,6077344
qun221_petrice6077344,5,7,pc,PLAYER,PLAYER,6077344
mag170_thrask6020536,Awakened,Awakened,Unknown,Unknown,Unknown,6020536
mag170_thrask6020536,6,8,actor1,PLAYER,PLAYER,6020536
zz_dae_debug6036584,Awakened,Awakened,speaker,speaker,speaker,6036584
zz_dae_debug6036584,2,4,speaker,PLAYER,PLAYER,6036584
gen00fl_aveline6139507,Awakened,Awakened,actor1,actor1,actor1,6139507
gen00fl_aveline6139507,Awakened,Awakened,actor2,actor2,actor2,4288827788
gen00fl_aveline6139507,3,6,actor1,gen00fl_aveline,gen00fl_aveline,6139507
gen00fl_merrill6122366,Awakened,Awakened,Unknown,Unknown,Unknown,6122366
gen00fl_merrill6122366,3,5,player,PLAYER,PLAYER,6122366
mcr310_sibling6076734,Awakened,Awakened,Unknown,Unknown,Unknown,6076734
mcr310_sibling6076734,6,9,bethany,gen00fl_bethany,gen00fl_bethany,6076734
follower_banter6167040,1,2,speaker,gen00fl_merrill,gen00fl_merrill,6167040
zz_dae_debug6050000,Awakened,Awakened,speaker,speaker,speaker,6050000
zz_dae_debug6050000,2,4,speaker,PLAYER,PLAYER,6050000
dae000_arishok6078474,Awakened,Awakened,arishok_sitting,arishok_sitting,arishok_sitting,6078474
dae000_arishok6078474,Awakened,Awakened,pc_2,pc_2,pc_2,4288888821
dae000_arishok6078474,3,6,arishok_sitting,dae000cr_arishok,dae000cr_arishok,6078474
zz_vrc_debug6200200,Awakened,Awakened,speaker,speaker,speaker,6200200
zz_vrc_debug6200200,2,4,speaker,PLAYER,PLAYER,6200200
lgt150_nat_were_supporter6110980,Awakened,Awakened,actor1,actor1,actor1,6110980
lgt150_nat_were_supporter6110980,Awakened,Awakened,actor2,actor2,actor2,4288856315
lgt150_nat_were_supporter6110980,6,9,actor1,lgt150cr_nat_were_supporter,lgt150cr_nat_were_supporter,6110980
zz_vault_debug6203347,Awakened,Awakened,speaker,speaker,speaker,6203347
zz_vault_debug6203347,2,4,speaker,PLAYER,PLAYER,6203347
gen00fl_isabela6097167,Awakened,Awakened,c_actor2_isabela,c_actor2_isabela,c_actor2_isabela,6097167
gen00fl_isabela6097167,7,9,c_actor2_isabela,gen00fl_isabela,gen00fl_isabela,6097167
mrl150_merrill6199322,Awakened,Awakened,actor1,actor1,actor1,6199322
mrl150_merrill6199322,6,8,actor1,PLAYER,PLAYER,6199322
dae300_alistair_king6133545,Awakened,Awakened,actor1_playerb,actor1_playerb,actor1_playerb,6133545
dae300_alistair_king6133545,7,9,actor1_playerb,PLAYER,PLAYER,6133545
zz_mer_debug6023997,Awakened,Awakened,speaker,speaker,speaker,6023997
zz_mer_debug6023997,2,4,speaker,PLAYER,PLAYER,6023997
follower_banter6136451,1,2,speaker,gen00fl_bethany,gen00fl_bethany,6136451
vrc321_varric6084442,Awakened,Awakened,Unknown,Unknown,Unknown,6084442
vrc321_varric6084442,5,7,a_actor1_player,PLAYER,PLAYER,6084442
gen00fl_isabela6135673,Awakened,Awakened,b_actor2_isabela,b_actor2_isabela,b_actor2_isabela,6135673
gen00fl_isabela6135673,4,4,b_actor2_isabela,gen00fl_isabela,gen00fl_isabela,6135673
follower_banter6163449,1,2,speaker,gen00fl_fenris,gen00fl_fenris,6163449
dae000_templar_recruit_16164424,1,2,speaker,dae000cr_templar_recruit,dae000cr_templar_recruit,6164424
zz_followers_banter6158373,1,2,speaker,gen00fl_bethany,gen00fl_bethany,6158373
ave200_donnic6110621,Awakened,Awakened,donnic,donnic,donnic,6110621
ave200_donnic6110621,2,4,donnic,ave200cr_donnic,ave200cr_donnic,6110621
rdr110dg_party_comments6094678,1,2,speaker,gen00fl_isabela,gen00fl_isabela,6094678
qun131_taskmaster6039707,Awakened,Awakened,Unknown,Unknown,Unknown,6039707
qun131_taskmaster6039707,Awakened,Awakened,cam_player_ketojan_master_ots,cam_player_ketojan_master_ots,cam_player_ketojan_master_ots,6039707
qun131_taskmaster6039707,16,17,taskmaster2,qun131cr_taskmaster,qun131cr_taskmaster,6039707
qun131_taskmaster6039707,16,17,taskmaster2,qun131cr_taskmaster,qun131cr_taskmaster,6039710
lgt110_urn_con_leader6133024,1,2,speaker,lgt110cr_urn_con_leader,lgt110cr_urn_con_leader,6133024
dre000_dougal6130990,Awakened,Awakened,player,player,player,6130990
dre000_dougal6130990,6,8,player,PLAYER,PLAYER,6130990
gen00fl_carver6097230,Awakened,Awakened,carver,carver,carver,6097230
gen00fl_carver6097230,2,4,carver,gen00fl_carver,gen00fl_carver,6097230
zz_mer_debug6045081,Awakened,Awakened,speaker,speaker,speaker,6045081
zz_mer_debug6045081,2,4,speaker,PLAYER,PLAYER,6045081
gen00fl_anders6125756,Awakened,Awakened,anders,anders,anders,6125756
gen00fl_anders6125756,Awakened,Awakened,anders,anders,anders,4288841539
gen00fl_anders6125756,6,9,anders,gen00fl_anders,gen00fl_anders,6125756
and100_anders6095933,Awakened,Awakened,b_anders,b_anders,b_anders,6095933
and100_anders6095933,5,7,b_anders,gen00fl_anders,gen00fl_anders,6095933
dae000_gamlen6048439,Awakened,Awakened,cam_epic,cam_epic,cam_epic,6048439
dae000_gamlen6048439,2,4,mother2,dae000cr_mother,dae000cr_mother,6048439
qun221_petrice6083754,Awakened,Awakened,Unknown,Unknown,Unknown,6083745
qun221_petrice6083754,Awakened,Awakened,Unknown,Unknown,Unknown,6083745
qun221_petrice6083754,8,9,,qun221cr_petrice,qun221cr_petrice,6083754
qun221_petrice6083754,8,9,,qun221cr_petrice,qun221cr_petrice,6029651
qun221_petrice6083754,8,9,,qun221cr_petrice,qun221cr_petrice,6218971
follower_banter6160620,1,2,speaker,gen00fl_anders,gen00fl_anders,6160620
follower_banter6171554,1,2,speaker,gen00fl_fenris,gen00fl_fenris,6171554
zz_vault_debug6177781,Awakened,Awakened,speaker,speaker,speaker,6177781
zz_vault_debug6177781,2,4,speaker,PLAYER,PLAYER,6177781
docks_male_human_worker_sta6176071,1,2,speaker,dae000cr_commoner_m2,dae000cr_commoner_m2,6176071
gen00fl_aveline6139995,Awakened,Awakened,actor1,actor1,actor1,6139995
gen00fl_aveline6139995,5,7,actor1,gen00fl_aveline,gen00fl_aveline,6139995
ser120_ghyslain6118402,Awakened,Awakened,cam_ghyslain_guard_mw,cam_ghyslain_guard_mw,cam_ghyslain_guard_mw,6118402
ser120_ghyslain6118402,6,8,actor2_2,ser120cr_ghyslain,ser120cr_ghyslain,6118402
zz_one_debug6079316,Awakened,Awakened,speaker,speaker,speaker,6079316
zz_one_debug6079316,2,4,speaker,PLAYER,PLAYER,6079316
follower_banter6173756,1,2,speaker,gen00fl_anders,gen00fl_anders,6173756
gen00fl_sebastian6178378,Awakened,Awakened,sebastianb,sebastianb,sebastianb,6178378
gen00fl_sebastian6178378,2,4,sebastianb,gen00fl_sebastian,gen00fl_sebastian,6178378
pro000_cut2d_thefirstyear6005310,Awakened,Awakened,speaker,speaker,speaker,6005310
pro000_cut2d_thefirstyear6005310,2,4,speaker,gen00fl_varric,gen00fl_varric,6005310
dae000_arishok6067684,Awakened,Awakened,arishok_sitting,arishok_sitting,arishok_sitting,6067684
dae000_arishok6067684,2,4,arishok_sitting,dae000cr_arishok,dae000cr_arishok,6067684
qun221_viscount6095614,Awakened,Awakened,Unknown,Unknown,Unknown,6095600
qun221_viscount6095614,2,4,,dae200cr_viscount,dae200cr_viscount,6095614
dae000_fem_priest_mob6174185,1,2,speaker,dae010_wandering_priest_f,dae010_wandering_priest_f,6174185
mag110_vincento6016297,1,2,speaker,mag110cr_guardsman,mag110cr_guardsman,6016297
gen00fl_aveline6101979,Awakened,Awakened,aveline_3,aveline_3,aveline_3,6101979
gen00fl_aveline6101979,5,7,aveline_3,gen00fl_aveline,gen00fl_aveline,6101979
and230_mage_girl6109107,Awakened,Awakened,Unknown,Unknown,Unknown,6109107
and230_mage_girl6109107,2,4,,and230cr_mage_girl,and230cr_mage_girl,6109107
gen00fl_merrill6129915,Awakened,Awakened,camera3,camera3,camera3,6129915
gen00fl_merrill6129915,3,5,player_facing_mrl_sitting,PLAYER,PLAYER,6129915
mrl000_marethari6129267,Awakened,Awakened,player,player,player,6129267
mrl000_marethari6129267,Awakened,Awakened,camf1_1_2,camf1_1_2,camf1_1_2,4288838028
mrl000_marethari6129267,7,10,player,PLAYER,PLAYER,6129267
dae000cr_grand_cleric6124698,Awakened,Awakened,Unknown,Unknown,Unknown,6124698
dae000cr_grand_cleric6124698,7,9,player,PLAYER,PLAYER,6124698
mrl250_pol6101795,Awakened,Awakened,actor2_pol,actor2_pol,actor2_pol,6101794
mrl250_pol6101795,Awakened,Awakened,Unknown,Unknown,Unknown,0
mrl250_pol6101795,8,6,actor3_merrill,gen00fl_merrill,gen00fl_merrill,6101838
mrl250_pol6101795,9,7,,mrl251cr_pol,mrl251cr_pol,6101795
mrl250_pol6101795,9,7,,mrl251cr_pol,mrl251cr_pol,6101823
mag170_thrask6054079,1,2,speaker,mag170cr_thrask,mag170cr_thrask,6054079
sib131_slaver_guard6165287,1,2,speaker,sib131cr_slaverguard_b,sib131cr_slaverguard_b,6165287
gen00fl_fenris6110839,Awakened,Awakened,cam2_1_2,cam2_1_2,cam2_1_2,6110839
gen00fl_fenris6110839,2,4,fenris,gen00fl_fenris,gen00fl_fenris,6110839
mag200_feynriel6023985,Awakened,Awakened,Unknown,Unknown,Unknown,6023985
mag200_feynriel6023985,6,8,player,PLAYER,PLAYER,6023985
gen00fl_sebastian6175003,Awakened,Awakened,elthinab,elthinab,elthinab,6175003
gen00fl_sebastian6175003,3,5,elthinab,dae000cr_grand_cleric,dae000cr_grand_cleric,6175003
darktown_male_sickly_sta6175321,1,2,speaker,dae030cr_sickly_fereldan_m,dae030cr_sickly_fereldan_m,6175321
mag110_samson6016180,1,2,speaker,mag110cr_samson,mag110cr_samson,6016180
mrl310_party_comments6143069,1,2,speaker,gen00fl_merrill,gen00fl_merrill,6143069
rdr111dg_martin6054266,Awakened,Awakened,cam2_1_2,cam2_1_2,cam2_1_2,6054266
rdr111dg_martin6054266,7,9,martin,rdr111cr_martin,rdr111cr_martin,6054266
dae150_harshal6148848,1,2,speaker,dae000cr_ineria,dae000cr_ineria,6148848
mag360_thrask6043657,Awakened,Awakened,Unknown,Unknown,Unknown,6043645
mag360_thrask6043657,6,8,,mag360cr_grace,mag360cr_grace,6043657
mrl351_phantomelves6170352,1,2,speaker,mrl351cr_fakefemaleelf,mrl351cr_fakefemaleelf,6170352
zz_bet_debug6113397,Awakened,Awakened,speaker,speaker,speaker,6113397
zz_bet_debug6113397,2,4,speaker,PLAYER,PLAYER,6113397
qun131_taskmaster6039400,Awakened,Awakened,Unknown,Unknown,Unknown,6039400
qun131_taskmaster6039400,Awakened,Awakened,cam_player_ketojan_master_ots,cam_player_ketojan_master_ots,cam_player_ketojan_master_ots,6039400
qun131_taskmaster6039400,16,17,taskmaster2,qun131cr_taskmaster,qun131cr_taskmaster,6039400
qun131_taskmaster6039400,16,17,taskmaster2,qun131cr_taskmaster,qun131cr_taskmaster,6039784
hightown_market_guard_sta6169658,1,2,speaker,OWNER,dae120cr_hm_guard_2,6169658
follower_banter6155925,1,2,speaker,gen00fl_isabela,gen00fl_isabela,6155925
gen00fl_merrill6129616,Awakened,Awakened,mrl_cu_side,mrl_cu_side,mrl_cu_side,6129616
gen00fl_merrill6129616,2,4,merrill,gen00fl_merrill,gen00fl_merrill,6129616
qcr000_arishok6060006,Awakened,Awakened,arishok_2,arishok_2,arishok_2,6060006
qcr000_arishok6060006,Awakened,Awakened,pc,pc,pc,4288907289
qcr000_arishok6060006,3,6,arishok_2,dae000cr_arishok,dae000cr_arishok,6060006
dae000_serendipity6161378,1,2,speaker,dae000cr_denier,dae000cr_denier,6161378
mer110_jansen6032897,Awakened,Awakened,Unknown,Unknown,Unknown,6032897
mer110_jansen6032897,8,10,a_actor1_player,PLAYER,PLAYER,6032897
gen00fl_isabela6075224,Awakened,Awakened,Unknown,Unknown,Unknown,6075224
gen00fl_isabela6075224,8,10,player,PLAYER,PLAYER,6075224
gen00fl_varric6075646,Awakened,Awakened,cam_player_ots,cam_player_ots,cam_player_ots,6075646
gen00fl_varric6075646,3,5,player,PLAYER,PLAYER,6075646
mag110_samson6049811,Awakened,Awakened,actor2,actor2,actor2,6049811
mag110_samson6049811,5,7,actor2,mag110cr_samson,mag110cr_samson,6049811
follower_banter6167196,1,2,speaker,gen00fl_merrill,gen00fl_merrill,6167196
ser120_ghyslain6105526,Awakened,Awakened,actor2,actor2,actor2,6105526
ser120_ghyslain6105526,Awakened,Awakened,cam1_2_2,cam1_2_2,cam1_2_2,4288861769
ser120_ghyslain6105526,7,10,actor2,ser120cr_ghyslain,ser120cr_ghyslain,6105526
gen00fl_fenris6113881,Awakened,Awakened,cam2_1_2,cam2_1_2,cam2_1_2,6113881
gen00fl_fenris6113881,2,4,fenris,gen00fl_fenris,gen00fl_fenris,6113881
ser221_gascard6127889,Awakened,Awakened,Unknown,Unknown,Unknown,6122441
ser221_gascard6127889,Awakened,Awakened,Unknown,Unknown,Unknown,6122441
ser221_gascard6127889,7,8,,ser221cr_gascard,ser221cr_gascard,6127889
gen00fl_varric6129059,Awakened,Awakened,player,player,player,6129059
gen00fl_varric6129059,4,6,player,PLAYER,PLAYER,6129059
gen00fl_merrill6131350,Awakened,Awakened,pc_sitting_mrl_sitting_ots,pc_sitting_mrl_sitting_ots,pc_sitting_mrl_sitting_ots,6131350
gen00fl_merrill6131350,6,8,pc_sitting,PLAYER,PLAYER,6131350
ser221_party_comments6163698,1,2,speaker,gen00fl_isabela,gen00fl_isabela,6163698
dae000_mother6121036,Awakened,Awakened,Unknown,Unknown,Unknown,6121036
dae000_mother6121036,6,8,player,PLAYER,PLAYER,6121036
ave121_brennan6105896,Awakened,Awakened,Unknown,Unknown,Unknown,6105896
ave121_brennan6105896,4,6,follower1_2,PLAYER,PLAYER,6105896
lowtown_fem_prostitute_sta6161604,1,2,speaker,dae010_cityguard_m1,dae010_cityguard_m1,6161604
ser270_emeric6111470,Awakened,Awakened,actor2,actor2,actor2,6111470
ser270_emeric6111470,6,8,actor2,ser270cr_emeric,ser270cr_emeric,6111470
qun231_party_comment6077008,1,2,speaker,gen00fl_varric,gen00fl_varric,6077008
dae100_gamlen_letter6146995,1,2,speaker,dae100cr_gamlen,dae100cr_gamlen,6146995
qun120_arishok6051717,Awakened,Awakened,2_1_3_sitting,2_1_3_sitting,2_1_3_sitting,6051717
qun120_arishok6051717,3,4,arishok_sitting,dae000cr_arishok,dae000cr_arishok,6051717
follower_banter6155865,1,2,speaker,gen00fl_isabela,gen00fl_isabela,6155865
qun120_arishok6051486,Awakened,Awakened,1_2_4,1_2_4,1_2_4,6051486
qun120_arishok6051486,Awakened,Awakened,pc2_cu,pc2_cu,pc2_cu,4288915809
qun120_arishok6051486,3,6,arishok_sitting,dae000cr_arishok,dae000cr_arishok,6051486
gen00fl_carver6102567,Awakened,Awakened,Unknown,Unknown,Unknown,6102567
gen00fl_carver6102567,Awakened,Awakened,Unknown,Unknown,Unknown,6102567
gen00fl_carver6102567,3,4,caver,gen00fl_carver,gen00fl_carver,6102567
gen00fl_carver6102567,3,4,caver,gen00fl_carver,gen00fl_carver,6102579
zz_vault_debug6200369,Awakened,Awakened,speaker,speaker,speaker,6200369
zz_vault_debug6200369,2,4,speaker,PLAYER,PLAYER,6200369
follower_banter6155766,1,2,speaker,gen00fl_isabela,gen00fl_isabela,6155766
dae000_flemeth6013409,Awakened,Awakened,cam_wide,cam_wide,cam_wide,6013409
